"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_C240";"Expense_D240";"Expense_Q240"
"6439";"Japan";"CERTICAN";2014-09-01;229893158;216458820;102750;216458820;55100000;12100000;38800000;0;500000;3700000
"6440";"Japan";"CERTICAN";2014-10-01;203111838;191242614;90420;191242614;41300000;14200000;23800000;0;700000;2600000
"6441";"Japan";"CERTICAN";2014-11-01;199807350;188131160;89250;188131160;25700000;12900000;5700000;0;700000;6400000
"6442";"Japan";"CERTICAN";2014-12-01;231465536;217939305;103575;217939305;60300000;11500000;34200000;0;600000;14000000
"6443";"Japan";"CERTICAN";2015-01-01;261470313;246190721;116580;246190721;18000000;7000000;7000000;0;1000000;3000000
"6444";"Japan";"CERTICAN";2015-02-01;187971441;176986998;170610;176986998;31300000;7800000;20700000;0;100000;2700000
"6445";"Japan";"CERTICAN";2015-03-01;265677807;250152226;32010;250152226;2800000;-4600000;4300000;0;600000;2500000
"6446";"Japan";"CERTICAN";2015-04-01;238466607;224531263;106740;224531263;27800000;10200000;11900000;0;700000;5000000
"6447";"Japan";"CERTICAN";2015-05-01;210199032;197915555;94425;197915555;21400000;8100000;8700000;0;600000;4000000
"6448";"Japan";"CERTICAN";2015-06-01;235958891;222170093;105690;222170093;37800000;8000000;23500000;0;700000;5600000
"6449";"Japan";"CERTICAN";2015-07-01;240967348;226885798;107790;226885798;23000000;9500000;9600000;0;700000;3200000
"6450";"Japan";"CERTICAN";2015-08-01;233473975;219830367;104460;219830367;40600000;9400000;26800000;0;700000;3700000
"6451";"Japan";"CERTICAN";2015-09-01;250313561;235685803;112590;235685803;52600000;7300000;41500000;0;500000;3300000
"6452";"Japan";"CERTICAN";2015-10-01;288179926;271339429;129045;271339429;18900000;11700000;2300000;0;900000;4000000
"6453";"Japan";"CERTICAN";2015-11-01;247466250;233005024;110370;233005024;34300000;10800000;19400000;0;800000;3300000
"6454";"Japan";"CERTICAN";2015-12-01;290848482;273852182;129660;273852182;115000000;13800000;96800000;0;700000;3700000
"6455";"Japan";"CERTICAN";2016-01-01;273822540;257820955;122925;257820955;22900000;9400000;7300000;0;700000;5500000
"6456";"Japan";"CERTICAN";2016-02-01;216155929;203374947;96510;203374947;17400000;8600000;2700000;0;600000;5500000
"6457";"Japan";"CERTICAN";2016-03-01;291513830;275379635;130575;275379635;43500000;6700000;29600000;0;900000;6300000
"6458";"Japan";"CERTICAN";2016-04-01;366255212;346200901;164220;346200901;30000000;5000000;19000000;0;700000;5300000
"6459";"Japan";"CERTICAN";2016-05-01;258417517;244265609;115890;244265609;20900000;5500000;9300000;0;600000;5500000
"6460";"Japan";"CERTICAN";2016-06-01;305076732;288372390;136890;288372390;45200000;4000000;34600000;0;700000;5900000
"6461";"Japan";"CERTICAN";2016-07-01;262987705;248499482;118125;248499482;39100000;7400000;25400000;0;900000;5400000
"6462";"Japan";"CERTICAN";2016-08-01;329892674;311827894;147840;311827894;23800000;9800000;6900000;0;800000;6300000
"6463";"Japan";"CERTICAN";2016-09-01;294115635;278010210;131745;278010210;26600000;13100000;11700000;0;900000;900000
"6464";"Japan";"CERTICAN";2016-10-01;319422228;301930860;143100;301930860;39700000;11200000;23700000;0;700000;4100000
"6465";"Japan";"CERTICAN";2016-11-01;305051905;288345746;136725;288345746;31800000;12200000;10700000;0;800000;8100000
"6466";"Japan";"CERTICAN";2016-12-01;343523145;324712674;153900;324712674;46400000;12600000;26400000;0;800000;6600000,00000001
"6467";"Japan";"CERTICAN";2017-01-01;293978074;277879532;131250;277879532;23500000;1100000;15400000;0;700000;6300000
"6468";"Japan";"CERTICAN";2017-02-01;264050136;249589257;117990;249589256;26000000;900000;17700000;0;700000;6700000
"6469";"Japan";"CERTICAN";2017-03-01;305387783;288660511;135900;288660512;44500000;11600000;24400000;0;900000;7600000
"6470";"Japan";"CERTICAN";2017-04-01;393495830;371948659;176310;371948656;27800000;14300000;3900000;0;900000;8700000
"6471";"Japan";"CERTICAN";2017-05-01;252253091;238373828;111900;238373824;24800000;10800000;5900000;0;900000;7200000
"6472";"Japan";"CERTICAN";2017-06-01;316450119;299033091;141390;299033096;29500000;7700000;13500000;0;900000;7400000
"6473";"Japan";"CERTICAN";2017-07-01;341597648;322891474;152550;322891464;22200000;8400000;6600000;0;600000;6600000
"6474";"Japan";"CERTICAN";2017-08-01;328970580;310955067;146850;310955072;23700000;10700000;6600000;0;900000;5500000
"6475";"Japan";"CERTICAN";2017-09-01;312512383;295294313;139605;295294312;30600000;11900000;12200000;0;900000;5600000
"6476";"Japan";"CERTICAN";2017-10-01;356734344;337196748;159150;337196744;31000000;10300000;14700000;0;900000;5100000
"6477";"Japan";"CERTICAN";2017-11-01;344595940;325724573;153870;325724568;27700000;13300000;8000000;0;900000;5500000
"6478";"Japan";"CERTICAN";2017-12-01;374375557;353871344;167085;353871336;41800000;17300000;15700000;0;1000000;7800000
"6479";"Japan";"CERTICAN";2018-01-01;296971868;280603309;132135;280603312;24400000;16600000;4800000;0;700000;2300000
"6480";"Japan";"CERTICAN";2018-02-01;267993401;253317769;119880;253317768;30400000;11800000;15900000;0;700000;2000000
"6481";"Japan";"CERTICAN";2018-03-01;346813968;327688218;154005;327688224;34800000;12100000;19700000;0;900000;2100000
"6482";"Japan";"CERTICAN";2018-04-01;481460308;455093465;215175;455093464;20400000;12100000;5100000;0;1200000;2000000
"6483";"Japan";"CERTICAN";2018-05-01;339947200;321329111;151770;321329104;26000000;10400000;11900000;0;800000;2900000
"6484";"Japan";"CERTICAN";2018-06-01;429508833;405985533;191745;405985536;24200000;12800000;6500000;0;1100000;3800000
"6485";"Japan";"CERTICAN";2018-07-01;356866600;337321115;159180;337321112;43000000;12100000;27000000;0;900000;3000000
"6486";"Japan";"CERTICAN";2018-08-01;407563648;385241162;181920;385241168;24100000;14000000;6700000;0;1000000;2400000
"6487";"Japan";"CERTICAN";2018-09-01;390735825;369333789;173775;369333792;21400000;13100000;4700000;0;1000000;2600000
"6488";"Japan";"CERTICAN";2018-10-01;461367499;436100873;206070;436100872;30800000;12700000;15100000;0;1100000;1900000
"6489";"Japan";"CERTICAN";2018-11-01;431253976;407636138;192930;407636144;43000000;14500000;26000000;0;1100000;1400000
"6490";"Japan";"CERTICAN";2018-12-01;507989678;479955503;226725;479955504;47100000;19200000;23900000;0;1300000;2700000
"6491";"Japan";"CERTICAN";2019-01-01;385495648;364379249;171270;364379256;23500000;15700000;4100000;0;1000000;2700000
"6492";"Japan";"CERTICAN";2019-02-01;365606487;345583944;163500;345583944;43900000;17100000;23100000;0;900000;2800000
"6493";"Japan";"CERTICAN";2019-03-01;403276644;381190863;180510;381190864;20800000;16000000;1100000;0;1000000;2700000
"6494";"Japan";"CERTICAN";2019-04-01;596445245;563777809;265755;563777808;23000000;13500000;4500000;0;1500000;3500000
"6495";"Japan";"CERTICAN";2019-05-01;NA;NA;NA;NA;29472074,174;13279956,435;10656873,641;0;927862,962;4607381,136
"6496";"Japan";"CERTICAN";2019-06-01;NA;NA;NA;NA;27159596,627;14205025,543;6471815,602;0;1225374,346;5257381,136
"6497";"Japan";"CERTICAN";2019-07-01;NA;NA;NA;NA;32699108,142;14038168,618;13036161,786;0;1065311,915;4559465,823
"6498";"Japan";"CERTICAN";2019-08-01;NA;NA;NA;NA;30560293,201;13497277,911;10956986,336;0;1277954,233;4828074,721
"6499";"Japan";"CERTICAN";2019-09-01;NA;NA;NA;NA;40258418,2;14090999,356;20260476,687;0;1078867,436;4828074,721
"6500";"Japan";"CERTICAN";2019-10-01;NA;NA;NA;NA;45867570,295;13838756,226;25827215,843;0;1273523,505;4928074,721
"6501";"Japan";"CERTICAN";2019-11-01;NA;NA;NA;NA;42532240,752;13744363,204;22811500,893;0;1148301,934;4828074,721
"6502";"Japan";"CERTICAN";2019-12-01;NA;NA;NA;NA;35179619,935;17773844,78;10376357,908;0;1318689,195;5710728,052
"6503";"Japan";"CERTICAN";2020-01-01;NA;NA;NA;NA;23276021,7402215;14754766,9140402;4888460,81833996;0;1193921,23229178;2438872,77554959
"6504";"Japan";"CERTICAN";2020-02-01;NA;NA;NA;NA;47216512,7543475;16070478,6133813;27542303,6350373;0;1074529,1090626;2529201,39686624
"6505";"Japan";"CERTICAN";2020-03-01;NA;NA;NA;NA;19981037,411504;15036705,1353276;1311538,26833511;0;1193921,23229178;2438872,77554959
"6506";"Japan";"CERTICAN";2020-04-01;NA;NA;NA;NA;28071752,6699817;14240944,9609529;8001634,20081378;0;1667389,64926273;4161783,85895227
"6507";"Japan";"CERTICAN";2020-05-01;NA;NA;NA;NA;30456274,0164828;12480424,3201932;12706270,5463484;0;1107795,29098894;4161783,85895227
"6508";"Japan";"CERTICAN";2020-06-01;NA;NA;NA;NA;27278113,5185792;13349798,783118;7716394,38875567;0;1463000,44919506;4748919,8975105
"6509";"Japan";"CERTICAN";2020-07-01;NA;NA;NA;NA;34126502,451908;13192987,6343047;15543113,6859516;0;1271898,51433192;4118502,61731981
"6510";"Japan";"CERTICAN";2020-08-01;NA;NA;NA;NA;31635668,9475672;12684661,7548298;13064097,1684445;0;1525776,69267586;4361133,33161706
"6511";"Japan";"CERTICAN";2020-09-01;NA;NA;NA;NA;43048572,3641197;13242637,6486414;24156718,6451926;0;1288082,7386686;4361133,33161706
"6512";"Japan";"CERTICAN";2020-10-01;NA;NA;NA;NA;49771513,3402265;13005581,0506275;30793983,5842231;0;1520486,75244215;4451461,95293371
"6513";"Japan";"CERTICAN";2020-11-01;NA;NA;NA;NA;45847310,4211227;12916871,0482121;27198323,9812092;0;1370982,06008432;4361133,33161706
"6514";"Japan";"CERTICAN";2020-12-01;NA;NA;NA;NA;35808396,4169392;16703753,9423713;12371809,5293488;0;1574411,02870426;5158421,91651486
"6515";"Japan";"CERTICAN";2021-01-01;NA;NA;NA;NA;24878684,7359072;16246446,7609854;4954416,05314004;0;1205860,44465143;2471961,47713036
"6516";"Japan";"CERTICAN";2021-02-01;NA;NA;NA;NA;49257869,5836196;17695174,4976337;27913905,0798866;0;1085274,40018629;2563515,60591297
"6517";"Japan";"CERTICAN";2021-03-01;NA;NA;NA;NA;21563943,9158531;16556888,4188386;1329233,57523269;0;1205860,44465143;2471961,47713036
"6518";"Japan";"CERTICAN";2021-04-01;NA;NA;NA;NA;29692582,0045525;15680678,3517593;8109592,44822758;0;1684063,54580665;4218247,65875894
"6519";"Japan";"CERTICAN";2021-05-01;NA;NA;NA;NA;31956997,0732337;13742172,3063333;12877703,8642086;0;1118873,24393291;4218247,65875894
"6520";"Japan";"CERTICAN";2021-06-01;NA;NA;NA;NA;28810923,0545048;14699438,9313877;7820504,17353926;0;1477630,45373202;4813349,49584587
"6521";"Japan";"CERTICAN";2021-07-01;NA;NA;NA;NA;35738592,9361436;14526774,4633167;15752821,7619242;0;1284617,49951437;4174379,21138833
"6522";"Japan";"CERTICAN";2021-08-01;NA;NA;NA;NA;33168752,2700686;13967057,7706551;13240358,2919791;0;1541034,45964956;4420301,74778478
"6523";"Japan";"CERTICAN";2021-09-01;NA;NA;NA;NA;44785351,0100851;14581444,0029511;24482641,6932542;0;1300963,56609491;4420301,74778478
"6524";"Japan";"CERTICAN";2021-10-01;NA;NA;NA;NA;51577425,6903925;14320421,4180869;31209456,7757249;0;1535691,62001335;4511855,87656739
"6525";"Japan";"CERTICAN";2021-11-01;NA;NA;NA;NA;47593021,0698246;14222742,9972887;27565284,4440238;0;1384691,88072734;4420301,74778478
"6526";"Japan";"CERTICAN";2021-12-01;NA;NA;NA;NA;37749765,5448147;18392472,7997635;12538730,290859;0;1590155,13903974;5228407,31515249
"6527";"Japan";"CERTICAN";2022-01-01;NA;NA;NA;NA;24878684,7359072;16246446,7609854;4954416,05314004;0;1205860,44465143;2471961,47713036
"6528";"Japan";"CERTICAN";2022-02-01;NA;NA;NA;NA;49257869,5836196;17695174,4976337;27913905,0798866;0;1085274,40018629;2563515,60591297
"6529";"Japan";"CERTICAN";2022-03-01;NA;NA;NA;NA;21563943,9158531;16556888,4188386;1329233,57523269;0;1205860,44465143;2471961,47713036
"6530";"Japan";"CERTICAN";2022-04-01;NA;NA;NA;NA;29692582,0045525;15680678,3517593;8109592,44822758;0;1684063,54580665;4218247,65875894
"6531";"Japan";"CERTICAN";2022-05-01;NA;NA;NA;NA;31956997,0732337;13742172,3063333;12877703,8642086;0;1118873,24393291;4218247,65875894
"6532";"Japan";"CERTICAN";2022-06-01;NA;NA;NA;NA;28810923,0545048;14699438,9313877;7820504,17353926;0;1477630,45373202;4813349,49584587
"6533";"Japan";"CERTICAN";2022-07-01;NA;NA;NA;NA;35738592,9361436;14526774,4633167;15752821,7619242;0;1284617,49951437;4174379,21138833
"6534";"Japan";"CERTICAN";2022-08-01;NA;NA;NA;NA;33168752,2700686;13967057,7706551;13240358,2919791;0;1541034,45964956;4420301,74778478
"6535";"Japan";"CERTICAN";2022-09-01;NA;NA;NA;NA;44785351,0100851;14581444,0029511;24482641,6932542;0;1300963,56609491;4420301,74778478
"6536";"Japan";"CERTICAN";2022-10-01;NA;NA;NA;NA;51577425,6903925;14320421,4180869;31209456,7757249;0;1535691,62001335;4511855,87656739
"6537";"Japan";"CERTICAN";2022-11-01;NA;NA;NA;NA;47593021,0698246;14222742,9972887;27565284,4440238;0;1384691,88072734;4420301,74778478
"6538";"Japan";"CERTICAN";2022-12-01;NA;NA;NA;NA;37749765,5448147;18392472,7997635;12538730,290859;0;1590155,13903974;5228407,31515249
"6539";"Japan";"COSENTYX";2015-02-01;208258142;208258142;516900;208258142;81600000;57700000;22700000;0;300000;900000
"6540";"Japan";"COSENTYX";2015-03-01;0;-87449258;0;-87449258;139300000;100400000;37100000;0;300000;1500000
"6541";"Japan";"COSENTYX";2015-04-01;207715095;117229196;515550;117229196;71500000;75300000;-4100000;0;300000;0
"6542";"Japan";"COSENTYX";2015-07-01;110837790;62554072;275100;62554072;102400000;80000000;21700000;0;0;700000
"6543";"Japan";"COSENTYX";2015-08-01;112348665;63406772;278850;63406772;88700000;73700000;14400000;0;0;600000
"6544";"Japan";"COSENTYX";2015-09-01;139665285;71330516;346650;71330516;97500000;74600000;22100000;0;0;800000
"6545";"Japan";"COSENTYX";2015-10-01;99294705;56039444;246450;56039444;113000000;81300000;30900000;0;300000;500000
"6546";"Japan";"COSENTYX";2015-11-01;109266480;61667264;271200;61667264;100300000;70000000;29700000;0;0;600000
"6547";"Japan";"COSENTYX";2015-12-01;198105930;111806024;491700;111806024;150600000;82900000;66800000;0;300000;600000
"6548";"Japan";"COSENTYX";2016-01-01;92586420;52253456;229800;52253456;75000000;69000000;5700000;0;300000;0
"6549";"Japan";"COSENTYX";2016-02-01;212247720;119787296;526800;119787296;85000000;66500000;17900000;0;600000;0
"6550";"Japan";"COSENTYX";2016-03-01;211582935;119412108;525150;119412108;80600000;66700000;13300000;0;600000;0
"6551";"Japan";"COSENTYX";2016-04-01;329552055;189289204;799500;189289204;94000000;75900000;17200000;0;900000;0
"6552";"Japan";"COSENTYX";2016-05-01;225785160;127427488;560400;127427488;90800000;74200000;16000000;0;600000;0
"6553";"Japan";"COSENTYX";2016-06-01;114161715;64430012;283350;64430012;98100000;78600000;18900000;0;600000;0
"6554";"Japan";"COSENTYX";2016-07-01;226812555;128007324;562950;128007324;94300000;74300000;19400000;0;600000;0
"6555";"Japan";"COSENTYX";2016-08-01;351489960;198372128;872400;198372128;75600000;66100000;8900000;0;600000;0
"6556";"Japan";"COSENTYX";2016-09-01;257211360;144959000;637500;144959000;84400000;65500000;18200000;0;600000;100000
"6557";"Japan";"COSENTYX";2016-10-01;524515365;296023332;1301850;296023332;117300000;68900000;48100000;0;300000;0
"6558";"Japan";"COSENTYX";2016-11-01;378020925;213345540;938250;213345540;96600000;65200000;30800000;0;600000;0
"6559";"Japan";"COSENTYX";2016-12-01;602476515;340022652;1495350;340022652;92800000;67000000;24600000;0;1200000;0
"6560";"Japan";"COSENTYX";2017-01-01;486924795;274808156;1208550;274808156;79000000;72200000;5700000;0;1100000;0
"6561";"Japan";"COSENTYX";2017-02-01;632210535;356803788;1569150;356803784;89500000;76600000;11800000;0;1100000;0
"6562";"Japan";"COSENTYX";2017-03-01;642182310;362295176;1593300;362295168;100100000;78300000;20900000;0;900000;0
"6563";"Japan";"COSENTYX";2017-04-01;410232780;231525104;1018200;231525104;120400000;95700000;23500000;0;1200000;0
"6564";"Japan";"COSENTYX";2017-05-01;340732530;192300904;845700;192300904;125000000;97400000;26300000;0;1300000;0
"6565";"Japan";"COSENTYX";2017-06-01;226087335;127598028;561150;127598032;172600000;68200000;103400000;0;900000;100000
"6566";"Japan";"COSENTYX";2017-07-01;391256190;220815192;971100;220815200;81600000;60300000;19400000;0;2000000;-100000
"6567";"Japan";"COSENTYX";2017-08-01;528624945;298342676;1312050;298342688;141300000;124700000;13600000;0;3000000;0
"6568";"Japan";"COSENTYX";2017-09-01;320003325;180431320;793500;180431324;132800000;124800000;6000000;0;1900000;100000
"6569";"Japan";"COSENTYX";2017-10-01;325200735;183535148;807150;183535152;194700000;156900000;35900000;0;1900000;0
"6570";"Japan";"COSENTYX";2017-11-01;672037200;318580960;1668000;318580960;201400000;156800000;40700000;0;3900000;0
"6571";"Japan";"COSENTYX";2017-12-01;605014785;341455188;1501650;341455200;264800000;207100000;53800000;0;3900000;0
"6572";"Japan";"COSENTYX";2018-01-01;442988550;250011640;1099500;250011648;193400000;174800000;17500000;0;1100000;0
"6573";"Japan";"COSENTYX";2018-02-01;600482160;338897088;1490400;338897088;162700000;133300000;27900000;0;1500000;0
"6574";"Japan";"COSENTYX";2018-03-01;386179650;217847796;958050;217847800;212600000;169600000;42000000;0;1000000;0
"6575";"Japan";"COSENTYX";2018-04-01;179008470;101027896;444300;101027896;219400000;168100000;50900000;0;400000;0
"6576";"Japan";"COSENTYX";2018-05-01;276248385;155907668;685650;155907664;229300000;167900000;58300000;0;700000;2400000
"6577";"Japan";"COSENTYX";2018-06-01;355841280;200827904;883200;200827904;220800000;144700000;73000000;0;0;3100000
"6578";"Japan";"COSENTYX";2018-08-01;169338870;95570616;420300;95570616;174100000;148500000;23300000;0;0;2300000
"6579";"Japan";"COSENTYX";2018-09-01;415369755;211551420;1029750;211551428;138400000;143300000;-9000000;0;0;4100000
"6580";"Japan";"COSENTYX";2018-11-01;612206550;344564204;1519500;344564192;180300000;142300000;31700000;0;0;6300000
"6581";"Japan";"COSENTYX";2018-12-01;495385695;300715712;1229550;300715720;207200000;153900000;47400000;0;0;5900000
"6582";"Japan";"COSENTYX";2019-02-01;843974775;478735620;2094750;478735614;157800000;117200000;31000000;0;0;9600000
"6583";"Japan";"COSENTYX";2019-03-01;1008418410;582509428;2501700;582509421;168600000;119400000;37000000;0;0;12200000
"6584";"Japan";"COSENTYX";2019-05-01;NA;NA;NA;NA;195751069,939;144416499,176;40623993,96;0;418582,428;10291994,375
"6585";"Japan";"COSENTYX";2019-06-01;NA;NA;NA;NA;228523451,699;154476491,588;62926630,214;0;628335,522;10491994,375
"6586";"Japan";"COSENTYX";2019-07-01;NA;NA;NA;NA;207510626,05;152661808,282;43636949,371;0;672812,347;10539056,05
"6587";"Japan";"COSENTYX";2019-08-01;NA;NA;NA;NA;186858573,133;146779749,543;27060467,254;0;563983,118;12454373,218
"6588";"Japan";"COSENTYX";2019-09-01;NA;NA;NA;NA;208706952,845;153236319,248;42788622,73;0;227637,649;12454373,218
"6589";"Japan";"COSENTYX";2019-10-01;NA;NA;NA;NA;211719662,415;150493283,796;46338840,76;0;133164,641;14754373,218
"6590";"Japan";"COSENTYX";2019-11-01;NA;NA;NA;NA;195815006,713;149466781,298;32854232,843;0;139619,354;13354373,218
"6591";"Japan";"COSENTYX";2019-12-01;NA;NA;NA;NA;316280591,387;274046900,621;28822301,958;0;1150619,239;12260769,569
"6592";"Japan";"COSENTYX";2020-01-01;NA;NA;NA;NA;202907178,431441;142170226,725988;52685657,3318453;0;0;8051294,37360764
"6593";"Japan";"COSENTYX";2020-02-01;NA;NA;NA;NA;178011104,88458;136130315,133054;33196247,5058375;0;0;8684542,24568914
"6594";"Japan";"COSENTYX";2020-03-01;NA;NA;NA;NA;189343595,78427;138685662,345449;39621327,6682576;0;0;11036605,7705633
"6595";"Japan";"COSENTYX";2020-04-01;NA;NA;NA;NA;235591700,619226;191405165,669429;34875987,0391628;0;0;9310547,9106336
"6596";"Japan";"COSENTYX";2020-05-01;NA;NA;NA;NA;221538855,896966;167742862,996939;43502069,6184454;0;983375,370948349;9310547,9106336
"6597";"Japan";"COSENTYX";2020-06-01;NA;NA;NA;NA;257780158,010206;179427760,072721;67384773,9126534;0;1476148,15074553;9491475,87408545
"6598";"Japan";"COSENTYX";2020-07-01;NA;NA;NA;NA;235163136,688177;177319966,469373;46728482,9586908;0;1580637,52095622;9534049,73915737
"6599";"Japan";"COSENTYX";2020-08-01;NA;NA;NA;NA;212057127,914238;170487829,013987;28977611,889916;0;1324965,09832433;11266721,9120105
"6600";"Japan";"COSENTYX";2020-09-01;NA;NA;NA;NA;235608839,328348;177987273,28549;45820055,1799672;0;534788,950880626;11266721,9120105
"6601";"Japan";"COSENTYX";2020-10-01;NA;NA;NA;NA;238083210,240126;174801178,741959;49621794,4194371;0;312843,587023626;13347393,4917068
"6602";"Japan";"COSENTYX";2020-11-01;NA;NA;NA;NA;221199626,063559;173608874,061604;35181846,615182;0;328007,639229707;12080897,7475438
"6603";"Japan";"COSENTYX";2020-12-01;NA;NA;NA;NA;362970352,145863;318311356,167008;30864266,7576049;0;2703148,87889162;11091580,3423584
"6604";"Japan";"COSENTYX";2021-01-01;NA;NA;NA;NA;203534301,819121;142690991,074211;52685657,3318453;0;0;8157653,41306468
"6605";"Japan";"COSENTYX";2021-02-01;NA;NA;NA;NA;178624469,614392;136628955,505699;33196247,5058375;0;0;8799266,60285628
"6606";"Japan";"COSENTYX";2021-03-01;NA;NA;NA;NA;189997391,837662;139193662,861608;39621327,6682576;0;0;11182401,3077965
"6607";"Japan";"COSENTYX";2021-04-01;NA;NA;NA;NA;236415804,754688;192106275,800867;34875987,0391628;0;0;9433541,91465856
"6608";"Japan";"COSENTYX";2021-05-01;NA;NA;NA;NA;222286117,560997;168357298,977871;43502069,6184454;0;993207,050022077;9433541,91465856
"6609";"Japan";"COSENTYX";2021-06-01;NA;NA;NA;NA;258577537,80444;180084997,404891;67384773,9126534;0;1490906,51801012;9616859,96888474
"6610";"Japan";"COSENTYX";2021-07-01;NA;NA;NA;NA;235954402,793058;177969483,030554;46728482,9586908;0;1596440,56148076;9659996,24233286
"6611";"Japan";"COSENTYX";2021-08-01;NA;NA;NA;NA;212843700,873773;171112319,705189;28977611,889916;0;1338211,95401693;11415557,3246516
"6612";"Japan";"COSENTYX";2021-09-01;NA;NA;NA;NA;236414982,383927;178639234,167167;45820055,1799672;0;540135,712140432;11415557,3246516
"6613";"Japan";"COSENTYX";2021-10-01;NA;NA;NA;NA;238902949,806259;175441469,075684;49621794,4194371;0;315971,362884968;13523714,9482526
"6614";"Japan";"COSENTYX";2021-11-01;NA;NA;NA;NA;221998419,234302;174244797,02683;35181846,615182;0;331287,023621374;12240488,5686693
"6615";"Japan";"COSENTYX";2021-12-01;NA;NA;NA;NA;364309862,565381;319477319,03943;30864266,7576049;0;2730174,66482333;11238102,1035227
"6616";"Japan";"COSENTYX";2022-01-01;NA;NA;NA;NA;203534301,819121;142690991,074211;52685657,3318453;0;0;8157653,41306468
"6617";"Japan";"COSENTYX";2022-02-01;NA;NA;NA;NA;178624469,614392;136628955,505699;33196247,5058375;0;0;8799266,60285628
"6618";"Japan";"COSENTYX";2022-03-01;NA;NA;NA;NA;189997391,837662;139193662,861608;39621327,6682576;0;0;11182401,3077965
"6619";"Japan";"COSENTYX";2022-04-01;NA;NA;NA;NA;236415804,754688;192106275,800867;34875987,0391628;0;0;9433541,91465856
"6620";"Japan";"COSENTYX";2022-05-01;NA;NA;NA;NA;222286117,560997;168357298,977871;43502069,6184454;0;993207,050022077;9433541,91465856
"6621";"Japan";"COSENTYX";2022-06-01;NA;NA;NA;NA;258577537,80444;180084997,404891;67384773,9126534;0;1490906,51801012;9616859,96888474
"6622";"Japan";"COSENTYX";2022-07-01;NA;NA;NA;NA;235954402,793058;177969483,030554;46728482,9586908;0;1596440,56148076;9659996,24233286
