"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_D240";"Expense_Q240"
"255";"Canada";"DESFERAL";2022-03-01;NA;NA;NA;NA;0;0;0;0;0
"256";"Canada";"DESFERAL";2022-04-01;NA;NA;NA;NA;0;0;0;0;0
"257";"Canada";"DESFERAL";2022-05-01;NA;NA;NA;NA;0;0;0;0;0
"258";"Canada";"DESFERAL";2022-06-01;NA;NA;NA;NA;0;0;0;0;0
"259";"Canada";"DESFERAL";2022-07-01;NA;NA;NA;NA;0;0;0;0;0
"260";"Canada";"DESFERAL";2022-08-01;NA;NA;NA;NA;0;0;0;0;0
"261";"Canada";"DESFERAL";2022-09-01;NA;NA;NA;NA;0;0;0;0;0
"262";"Canada";"DESFERAL";2022-10-01;NA;NA;NA;NA;0;0;0;0;0
"263";"Canada";"DESFERAL";2022-11-01;NA;NA;NA;NA;0;0;0;0;0
"264";"Canada";"DESFERAL";2022-12-01;NA;NA;NA;NA;0;0;0;0;0
"265";"Canada";"EXJADE";2012-01-01;1566247;1394058,2;19073250;1394058,2;122000;128000;-6000;0;0
"266";"Canada";"EXJADE";2012-02-01;1294825,31;1113369,55;15667750;1113369,55;196000;106000;90000;0;0
"267";"Canada";"EXJADE";2012-03-01;1626531,41;1440036,29;19783750;1440036,29;54000;126000;-72000;0;0
"268";"Canada";"EXJADE";2012-04-01;1375154,77;1196943,15;16435125;1196943,15;235000;129000;106000;0;0
"269";"Canada";"EXJADE";2012-05-01;1698907,99;1614751,46;20265000;1614751,46;239000;118000;121000;0;0
"270";"Canada";"EXJADE";2012-06-01;1861127,45;1753965,17;22211875;1753965,17;137000;107000;30000;0;0
"271";"Canada";"EXJADE";2012-07-01;1731254,2;1604388,13;20705125;1604388,13;168000;57000;111000;0;0
"272";"Canada";"EXJADE";2012-08-01;1902862;1764577,98;22414000;1764577,98;163000;61000;102000;0;0
"273";"Canada";"EXJADE";2012-09-01;1499525,3;1133171,78;17753750;1133171,78;151000;75000;76000;0;0
"274";"Canada";"EXJADE";2012-10-01;1699734,4;1565836,24;20219500;1565836,24;98000;77000;21000;0;0
"275";"Canada";"EXJADE";2012-11-01;2196463,1;2010890,09;26095125;2010890,09;136000;82000;54000;0;0
"276";"Canada";"EXJADE";2012-12-01;830313,25;639506,46;9862125;639506,46;-86000;-193000;107000;0;0
"277";"Canada";"EXJADE";2013-01-01;1968820,1;1856939,1;23590000;1856939,1;110000;60000;50000;0;0
"278";"Canada";"EXJADE";2013-02-01;1625896,35;1446038,74;19454750;1446038,74;121000;85000;36000;0;0
"279";"Canada";"EXJADE";2013-03-01;1698275,15;1477377,32;20321000;1477377,32;173000;69000;104000;0;0
"280";"Canada";"EXJADE";2013-04-01;1889642,98;1467051,65;22316000;1467051,65;141000;79000;62000;0;0
"281";"Canada";"EXJADE";2013-05-01;2206674,34;2025345,69;26024250;2025345,69;166000;64000;102000;0;0
"282";"Canada";"EXJADE";2013-06-01;1642533,29;1358233,07;19453000;1358233,07;118000;72000;46000;0;0
"283";"Canada";"EXJADE";2013-07-01;1804307,01;1608789,26;21367500;1608789,26;90000;74000;16000;0;0
"284";"Canada";"EXJADE";2013-08-01;1687995,51;1299450,05;19885250;1299450,05;84999,9999999999;61800;23200;0;0
"285";"Canada";"EXJADE";2013-09-01;1857149,13;1688709,37;22013250;1688709,37;93600,0000000001;82900,0000000001;10700;0;0
"286";"Canada";"EXJADE";2013-10-01;1917961,99;1743638,52;22545250;1743638,52;125500;76199,9999999999;49300;0;0
"287";"Canada";"EXJADE";2013-11-01;2671330,43;2447809,19;31589250;2447809,19;210500;83300,0000000001;127200;0;0
"288";"Canada";"EXJADE";2013-12-01;2010361,69;1614523,43;23698500;1614523,43;118000;82000;36000;0;0
"289";"Canada";"EXJADE";2014-01-01;1520317,49;1332972,74;17764250;1332972,74;269300;83600;185700;0;0
"290";"Canada";"EXJADE";2014-02-01;1594414,66;1360988,79;18698750;1360988,79;119500;92300;27200;0;0
"291";"Canada";"EXJADE";2014-03-01;1702460,63;1477542,94;20125875;1477542,94;365600;262700;102900;0;0
"292";"Canada";"EXJADE";2014-04-01;1787185,11;1490906,09;21119875;1490906,09;207800;114500;93300;0;0
"293";"Canada";"EXJADE";2014-05-01;2011247,34;1768055,93;23566375;1768055,93;182700;134000;48700;0;0
"294";"Canada";"EXJADE";2014-06-01;2153832,51;1935341,77;25328625;1935341,77;206500;142100;64400;0;0
"295";"Canada";"EXJADE";2014-07-01;1648437,63;1546466,53;19321750;1546466,53;210200;131800;78400;0;0
"296";"Canada";"EXJADE";2014-08-01;1934198,16;1752722,67;22869000;1752722,67;220900;164300;56600;0;0
"297";"Canada";"EXJADE";2014-09-01;1592348,1;1443775,39;18784500;1443775,39;253500;209200;44300;0;0
"298";"Canada";"EXJADE";2014-10-01;1974936,79;1686850,68;23265375;1686850,68;290700;193900;96800;0;0
"299";"Canada";"EXJADE";2014-11-01;1858625,09;1646792,3;21750750;1646792,3;243100;183600;59500;0;0
"300";"Canada";"EXJADE";2014-12-01;1852425,9;1596386,71;21716625;1596386,71;313200;212500;100700;0;0
"301";"Canada";"EXJADE";2015-01-01;1832351,88;1605391,26;21360500;1605391,26;256300;229700;26600;0;0
"302";"Canada";"EXJADE";2015-02-01;1610946,43;1346895,83;18778375;1346895,83;349600;243600;106000;0;0
"303";"Canada";"EXJADE";2015-03-01;1902020,7;1537982,06;22410500;1537982,06;294600;252800;41800;0;0
"304";"Canada";"EXJADE";2015-04-01;1834432,67;1613903,66;21382375;1613903,66;310000;224300;85700;0;0
"305";"Canada";"EXJADE";2015-05-01;2151303,93;1948006,78;25182500;1948006,78;281900;235900;46000;0;0
"306";"Canada";"EXJADE";2015-06-01;1720686,33;1460998,35;19854625;1460998,35;305600;247800;57800;0;0
"307";"Canada";"EXJADE";2015-07-01;2248712,22;1988584,81;26171250;1988584,81;288200;271600;16600;0;0
"308";"Canada";"EXJADE";2015-08-01;1686534,16;1501293,47;19559750;1501296,8;-1107400;-1158700;51300;0;0
"309";"Canada";"EXJADE";2015-09-01;1884321,22;1625392,27;22053500;1625392,27;272500;96200;176300;0;0
"310";"Canada";"EXJADE";2015-10-01;2113290,61;1892190,93;24636500;1892190,93;153800;80300;73500;0;0
"311";"Canada";"EXJADE";2015-11-01;2014694,33;1772913,51;23612750;1772913,51;154500;82400;72100;0;0
"312";"Canada";"EXJADE";2015-12-01;1883430,08;1656567,58;21962500;1656567,58;84599,9999999999;82000;2599,99999999991;0;0
"313";"Canada";"EXJADE";2016-01-01;2221687,5;1983046,07;25942875;1983046,07;123100;83800;39300;0;0
"314";"Canada";"EXJADE";2016-02-01;1804434,28;1585536,65;20662250;1585536,65;179100;74400;104700;0;0
"315";"Canada";"EXJADE";2016-03-01;2093096,28;1724188,53;24231375;1724188,53;-4099,99999999999;40800;-44900;0;0
"316";"Canada";"EXJADE";2016-04-01;1844137,57;1645604,97;21123375;1645604,97;255400;69400;186000;0;0
"317";"Canada";"EXJADE";2016-05-01;1894238,98;1682177,63;21336000;1682177,63;144500;63900;80600;0;0
"318";"Canada";"EXJADE";2016-06-01;1947708,73;1431591,92;22088500;1431591,92;-71400;56000;-127400;0;0
"319";"Canada";"EXJADE";2016-07-01;1738081,66;1542829,1;19863375;1542829,1;127800;67600;60200;0;0
"320";"Canada";"EXJADE";2016-08-01;1763601,49;1421658,47;20095250;1421658,47;54000,0000000001;68700;-14700;0;0
"321";"Canada";"EXJADE";2016-09-01;1682788,87;1424237,51;19229000;1424237,51;51300;27600;23700;0;0
"322";"Canada";"EXJADE";2016-10-01;1614432,1;1339326,21;18287500;1339326,21;57100;30000;27100;0;0
"323";"Canada";"EXJADE";2016-11-01;1740208,26;1497946,91;19942125;1497946,91;62499,9999999999;40699,9999999999;21800;0;0
"324";"Canada";"EXJADE";2016-12-01;1584658,97;1372388,62;18235875;1372388,62;80900;57600;23300;0;0
"325";"Canada";"EXJADE";2017-01-01;1374424,53;1151150,92;15635375;1151150,92;48000;44900;3100;0;0
"326";"Canada";"EXJADE";2017-02-01;1344955,11;1097612,17;15456000;1097612,1915;34500;36500;-2000;0;0
"327";"Canada";"EXJADE";2017-03-01;1502327,33;1389685,14;17230500;1389685,1412;45600;42100;3500;0;0
"328";"Canada";"EXJADE";2017-04-01;1138973,36;857384,6;12901000;857384,6072;32400;37100;-4700;0;0
"329";"Canada";"EXJADE";2017-05-01;1730182,89;1326115,94;19628000;1326115,9795;41600;36200;5400;0;0
"330";"Canada";"EXJADE";2017-06-01;1368348,19;1092504,88;15380750;1092504,8516;35700;36400;-700;0;0
"331";"Canada";"EXJADE";2017-07-01;1225254,93;902130,94;14014000;902130,9433;32200;32200;0;0;0
"332";"Canada";"EXJADE";2017-08-01;1310017,27;1086297,49;15018500;1086297,4727;34900;34900;0;0;0
"333";"Canada";"EXJADE";2017-09-01;685389,41;550107,82;7834750;550107,8204;38900;38800;100,000000000001;0;0
"334";"Canada";"EXJADE";2017-10-01;386746,65;-314065,73;4273500;-314065,7264;35400;35400;0;0;0
"335";"Canada";"EXJADE";2017-11-01;523156,29;262770,31;5902750;262770,3088;117100;11400;3400;0;102300
"336";"Canada";"EXJADE";2017-12-01;257324,77;63292,77;2915500;63292,7714;54200;39900;0;0;14300
"337";"Canada";"EXJADE";2018-01-01;270388,58;305527,12;2751000;305527,1288;13100;0;13100;0;0
"338";"Canada";"EXJADE";2018-02-01;338441,29;252165,75;3556000;252165,7546;8200;0;8200;0;0
"339";"Canada";"EXJADE";2018-03-01;199297,62;178546,67;2040500;178546,666;3400;0;3400;0;0
"340";"Canada";"EXJADE";2018-04-01;172562,59;95719,96;1779750;95719,9633;0;0;0;0;0
"341";"Canada";"EXJADE";2018-05-01;92965,06;156934,68;598500;156934,6802;-24700;0;-24700;0;0
"342";"Canada";"EXJADE";2018-06-01;179550,15;20836,66;1821750;20836,6599;0;0;0;0;0
"343";"Canada";"EXJADE";2018-07-01;257932,54;179037,54;2647750;179037,5474;0;0;0;0;0
"344";"Canada";"EXJADE";2018-08-01;268869,47;229484,24;2977625;229484,2461;0;0;0;0;0
"345";"Canada";"EXJADE";2018-09-01;209323,31;52686,82;1996750;52686,8196;0;0;0;0;0
"346";"Canada";"EXJADE";2018-10-01;271603,75;213452,44;2696750;213452,4473;-19000;0;-19000;0;0
"347";"Canada";"EXJADE";2018-11-01;260059,13;162686,2;2331000;162686,2037;22500;0;22500;0;0
"348";"Canada";"EXJADE";2018-12-01;137320,98;63544,78;1130500;63544,7775;0;0;0;0;0
"349";"Canada";"EXJADE";2019-01-01;103294,52;72601,74;945000;72601,7432;0;0;0;0;0
"350";"Canada";"EXJADE";2019-02-01;94484,07;63218,19;861000;63218,1886;0;0;0;0;0
"351";"Canada";"EXJADE";2019-03-01;176208,33;133975;1622250;133974,9993;0;0;0;0;0
"352";"Canada";"EXJADE";2019-04-01;164065,12;103850,22;1421000;103850,2261;0;0;0;0;0
"353";"Canada";"EXJADE";2019-05-01;NA;NA;NA;NA;0;0;0;0;0
"354";"Canada";"EXJADE";2019-06-01;NA;NA;NA;NA;0;0;0;0;0
"355";"Canada";"EXJADE";2019-07-01;NA;NA;NA;NA;0;0;0;0;0
"356";"Canada";"EXJADE";2019-08-01;NA;NA;NA;NA;0;0;0;0;0
"357";"Canada";"EXJADE";2019-09-01;NA;NA;NA;NA;0;0;0;0;0
"358";"Canada";"EXJADE";2019-10-01;NA;NA;NA;NA;0;0;0;0;0
"359";"Canada";"EXJADE";2019-11-01;NA;NA;NA;NA;0;0;0;0;0
"360";"Canada";"EXJADE";2019-12-01;NA;NA;NA;NA;0;0;0;0;0
"361";"Canada";"EXJADE";2020-01-01;NA;NA;NA;NA;0;0;0;0;0
"362";"Canada";"EXJADE";2020-02-01;NA;NA;NA;NA;0;0;0;0;0
"363";"Canada";"EXJADE";2020-03-01;NA;NA;NA;NA;0;0;0;0;0
"364";"Canada";"EXJADE";2020-04-01;NA;NA;NA;NA;0;0;0;0;0
"365";"Canada";"EXJADE";2020-05-01;NA;NA;NA;NA;0;0;0;0;0
"366";"Canada";"EXJADE";2020-06-01;NA;NA;NA;NA;0;0;0;0;0
"367";"Canada";"EXJADE";2020-07-01;NA;NA;NA;NA;0;0;0;0;0
"368";"Canada";"EXJADE";2020-08-01;NA;NA;NA;NA;0;0;0;0;0
"369";"Canada";"EXJADE";2020-09-01;NA;NA;NA;NA;0;0;0;0;0
"370";"Canada";"EXJADE";2020-10-01;NA;NA;NA;NA;0;0;0;0;0
"371";"Canada";"EXJADE";2020-11-01;NA;NA;NA;NA;0;0;0;0;0
"372";"Canada";"EXJADE";2020-12-01;NA;NA;NA;NA;0;0;0;0;0
"373";"Canada";"EXJADE";2021-01-01;NA;NA;NA;NA;0;0;0;0;0
"374";"Canada";"EXJADE";2021-02-01;NA;NA;NA;NA;0;0;0;0;0
"375";"Canada";"EXJADE";2021-03-01;NA;NA;NA;NA;0;0;0;0;0
"376";"Canada";"EXJADE";2021-04-01;NA;NA;NA;NA;0;0;0;0;0
"377";"Canada";"EXJADE";2021-05-01;NA;NA;NA;NA;0;0;0;0;0
"378";"Canada";"EXJADE";2021-06-01;NA;NA;NA;NA;0;0;0;0;0
"379";"Canada";"EXJADE";2021-07-01;NA;NA;NA;NA;0;0;0;0;0
"380";"Canada";"EXJADE";2021-08-01;NA;NA;NA;NA;0;0;0;0;0
"381";"Canada";"EXJADE";2021-09-01;NA;NA;NA;NA;0;0;0;0;0
"382";"Canada";"EXJADE";2021-10-01;NA;NA;NA;NA;0;0;0;0;0
"383";"Canada";"EXJADE";2021-11-01;NA;NA;NA;NA;0;0;0;0;0
"384";"Canada";"EXJADE";2021-12-01;NA;NA;NA;NA;0;0;0;0;0
"385";"Canada";"EXJADE";2022-01-01;NA;NA;NA;NA;0;0;0;0;0
"386";"Canada";"EXJADE";2022-02-01;NA;NA;NA;NA;0;0;0;0;0
"387";"Canada";"EXJADE";2022-03-01;NA;NA;NA;NA;0;0;0;0;0
"388";"Canada";"EXJADE";2022-04-01;NA;NA;NA;NA;0;0;0;0;0
"389";"Canada";"EXJADE";2022-05-01;NA;NA;NA;NA;0;0;0;0;0
"390";"Canada";"EXJADE";2022-06-01;NA;NA;NA;NA;0;0;0;0;0
"391";"Canada";"EXJADE";2022-07-01;NA;NA;NA;NA;0;0;0;0;0
"392";"Canada";"EXJADE";2022-08-01;NA;NA;NA;NA;0;0;0;0;0
"393";"Canada";"EXJADE";2022-09-01;NA;NA;NA;NA;0;0;0;0;0
"394";"Canada";"EXJADE";2022-10-01;NA;NA;NA;NA;0;0;0;0;0
"395";"Canada";"EXJADE";2022-11-01;NA;NA;NA;NA;0;0;0;0;0
"396";"Canada";"EXJADE";2022-12-01;NA;NA;NA;NA;0;0;0;0;0
"397";"Canada";"FEMARA";2012-01-01;528289,3;471524,65;222262,5;471524,65;4000;0;4000;0;0
"398";"Canada";"FEMARA";2012-02-01;704680,9;641879,17;297337,5;641879,17;2000;0;2000;0;0
"399";"Canada";"FEMARA";2012-03-01;546176,4;474048,86;229256,25;474048,86;10000;0;10000;0;0
"400";"Canada";"FEMARA";2012-04-01;729526,44;650831,88;300600;650831,88;0;0;0;0;0
"401";"Canada";"FEMARA";2012-05-01;726226,4;658219,78;297093,75;658219,78;4000;0;4000;0;0
"402";"Canada";"FEMARA";2012-06-01;707637,92;613079,5;287025;613079,5;6000;0;6000;0;0
"403";"Canada";"FEMARA";2012-07-01;703081,92;633047,35;287962,5;633047,35;4000;0;4000;0;0
"404";"Canada";"FEMARA";2012-08-01;565126,24;513219,76;231506,25;513219,76;5000;0;5000;0;0
"405";"Canada";"FEMARA";2012-09-01;635653,12;555424,67;259912,5;555424,67;6000;0;6000;0;0
"406";"Canada";"FEMARA";2012-10-01;711100,48;637573,81;291337,5;637573,81;5000;0;5000;0;0
"407";"Canada";"FEMARA";2012-11-01;564944;497349,9;230081,25;497349,9;2000;0;2000;0;0
"408";"Canada";"FEMARA";2012-12-01;611050,72;545939,49;250743,75;545939,49;4000;0;4000;0;0
"409";"Canada";"FEMARA";2013-01-01;415507,2;374109,57;170175;374109,57;-1000;0;-1000;0;0
"410";"Canada";"FEMARA";2013-02-01;74353,92;61835,06;29643,75;61835,06;5000;0;5000;0;0
"411";"Canada";"FEMARA";2013-03-01;207935,84;190210,46;82950;190210,46;2000;0;2000;0;0
"412";"Canada";"FEMARA";2013-04-01;204398,84;175062,09;78862,5;175062,09;2000;0;2000;0;0
"413";"Canada";"FEMARA";2013-05-01;321085,3;289737,33;124912,5;289737,33;0;0;0;0;0
"414";"Canada";"FEMARA";2013-06-01;218713,05;175310,89;84300;175310,89;1000;0;1000;0;0
"415";"Canada";"FEMARA";2013-07-01;217947,65;170324,46;83118,75;170324,46;1000;0;1000;0;0
"416";"Canada";"FEMARA";2013-08-01;346343,5;315975,92;133743,75;315975,92;2000;0;2000;0;0
"417";"Canada";"FEMARA";2013-09-01;166857,2;128734,5;64331,25;128734,5;3600;0;3600;0;0
"418";"Canada";"FEMARA";2013-10-01;380977,85;334987,79;144768,75;334987,79;2800;0;2800;0;0
"419";"Canada";"FEMARA";2013-11-01;253156,05;215164,89;96487,5;215164,89;5000;0;5000;0;0
"420";"Canada";"FEMARA";2013-12-01;181208,45;151725,09;68925;151725,09;1800;0;1800;0;0
"421";"Canada";"FEMARA";2014-01-01;225793;199780,35;86156,25;199780,35;2000;0;2000;0;0
"422";"Canada";"FEMARA";2014-02-01;212015,8;181884,36;80268,75;181884,36;2400;0;2400;0;0
"423";"Canada";"FEMARA";2014-03-01;184844,1;143170,98;69918,75;143170,98;1000;0;1000;0;0
"424";"Canada";"FEMARA";2014-04-01;248578,25;211047,73;91125;211047,73;1200;0;1200;0;0
"425";"Canada";"FEMARA";2014-05-01;242630,1;205667,12;89681,25;205667,12;2000;0;2000;0;0
"426";"Canada";"FEMARA";2014-06-01;224891,1;250447,87;79293,75;250447,87;1900;0;1900;0;0
"427";"Canada";"FEMARA";2014-07-01;242433;208594,59;86812,5;208594,59;2300;0;2300;0;0
"428";"Canada";"FEMARA";2014-08-01;219372,3;167955;72768,75;167955;2200;0;2200;0;0
"429";"Canada";"FEMARA";2014-09-01;201830,4;127822,65;70725;127822,65;2900;0;2900;0;0
"430";"Canada";"FEMARA";2014-10-01;245389,5;199426,85;84993,75;199426,85;3800;0;3800;0;0
"431";"Canada";"FEMARA";2014-11-01;241053,3;174301,29;81168,75;174301,29;2700;0;2700;0;0
"432";"Canada";"FEMARA";2014-12-01;291116,7;230841,38;104600,25;230841,38;3000;0;3000;0;0
"433";"Canada";"FEMARA";2015-01-01;191581,2;68857,63;31743,75;68857,63;2600;0;2600;0;0
"434";"Canada";"FEMARA";2015-02-01;207743,4;80108,9;36375;80108,9;1000;0;1000;0;0
"435";"Canada";"FEMARA";2015-03-01;213459,3;-65610,51;39881,25;-65610,51;1800;0;1800;0;0
"436";"Canada";"FEMARA";2015-04-01;202250,25;80205,7;36356,25;80205,7;1900;0;1900;0;0
"437";"Canada";"FEMARA";2015-05-01;197637,25;125931,86;51825;125931,86;-600;0;-600;0;0
"438";"Canada";"FEMARA";2015-06-01;181495,15;-748275,4;52200;-748275,4;0;0;0;0;0
"439";"Canada";"FEMARA";2015-07-01;194946,9;153276,43;63018,75;153276,43;-3700;0;-3700;0;0
"440";"Canada";"FEMARA";2015-08-01;169699;139118,81;57018,75;139152,32;3400;0;3400;0;0
"441";"Canada";"FEMARA";2015-09-01;167836,45;45905,28;57562,5;45905,28;3400;0;3400;0;0
"442";"Canada";"FEMARA";2015-10-01;213572,4;182504,05;74306,25;182504,05;3400;0;3400;0;0
"443";"Canada";"FEMARA";2015-11-01;194119,1;153710,24;65325;153710,24;3400;0;3400;0;0
"444";"Canada";"FEMARA";2015-12-01;200948,45;134763,85;69993,75;134763,85;15900;0;15900;0;0
"445";"Canada";"FEMARA";2016-01-01;199292,85;148982,93;60281,25;148982,93;0;0;0;0;0
"446";"Canada";"FEMARA";2016-02-01;139277,35;88828,91;36862,5;88828,91;900;0;900;0;0
"447";"Canada";"FEMARA";2016-03-01;146520,6;185719,83;45637,5;185719,83;-900;0;-900;0;0
"448";"Canada";"FEMARA";2016-04-01;180525;119954,63;49312,5;119954,63;2000;0;2000;0;0
"449";"Canada";"FEMARA";2016-05-01;178406,55;140885,51;58200;140885,51;1000;0;1000;0;0
"450";"Canada";"FEMARA";2016-06-01;169454,25;29099,84;58087,5;29099,84;-3000;0;-3000;0;0
"451";"Canada";"FEMARA";2016-07-01;168388,5;145542,7;58725;145542,7;300;0;300;0;0
"452";"Canada";"FEMARA";2016-08-01;185014,2;157991,26;64987,5;157991,26;500;0;500;0;0
"453";"Canada";"FEMARA";2016-09-01;186079,95;164760,4;64950;164760,4;1200;0;1200;0;0
"454";"Canada";"FEMARA";2016-10-01;153254,85;134218,96;53456,25;134218,96;16400;0;16400;0;0
"455";"Canada";"FEMARA";2016-11-01;207821,25;167190,69;70706,25;167190,69;-7500;0;-7500;0;0
"456";"Canada";"FEMARA";2016-12-01;182030,1;154231,66;60131,25;154231,66;2600;0;2600;0;0
"457";"Canada";"FEMARA";2017-01-01;149844,45;91330,2900000001;34781,25;91330,29;600;0;600;0;0
"458";"Canada";"FEMARA";2017-02-01;174783;97291,39;44025;97291,3906;4900;0;4900;0;0
"459";"Canada";"FEMARA";2017-03-01;197376,9;451878,5;58537,5;451878,5;-1400;0;-1400;0;0
"460";"Canada";"FEMARA";2017-04-01;112116,9;59228,37;21206,25;59228,3711;2600;0;2600;0;0
"461";"Canada";"FEMARA";2017-05-01;150270,75;101530,63;41081,25;101530,6328;500;0;500;0;0
"462";"Canada";"FEMARA";2017-06-01;179685,45;450293,49;49912,5;450293,5;-100,000000000001;0;-100,000000000001;0;0
"463";"Canada";"FEMARA";2017-07-01;164551,8;126431,54;50175;126431,5391;900;0;900;0;0
"464";"Canada";"FEMARA";2017-08-01;173504,1;142652,88;57656,25;142652,875;-1000;0;-1000;0;0
"465";"Canada";"FEMARA";2017-09-01;159223,05;123592,16;54731,25;123592,1563;-2000;0;-2000;0;0
"466";"Canada";"FEMARA";2017-10-01;163272,9;142059,97;57000;142059,9688;600;0;600;0;0
"467";"Canada";"FEMARA";2017-11-01;203220,24;172595,65;71343,75;172595,6563;9700;0;9700;0;0
"468";"Canada";"FEMARA";2017-12-01;141469,17;149726,2;49406,25;149726,2031;2700;0;2700;0;0
"469";"Canada";"FEMARA";2018-01-01;128103,15;112536,63;44981,25;112536,6328;2100;0;2100;0;0
"470";"Canada";"FEMARA";2018-02-01;156452,1;136564,1;54900;136564,0938;400;0;400;0;0
"471";"Canada";"FEMARA";2018-03-01;138635,79;241813,31;48787,5;241813,3125;-1700;0;-1700;0;0
"472";"Canada";"FEMARA";2018-04-01;143681,43;123207,94;49500;123207,9375;1800;0;1800;0;0
"473";"Canada";"FEMARA";2018-05-01;165826,44;141687,06;57056,25;141687,0625;1700;0;1700;0;0
"474";"Canada";"FEMARA";2018-06-01;155842,11;293449,96;53775;293449,9688;-3000;0;-3000;0;0
"475";"Canada";"FEMARA";2018-07-01;152769,24;130700,41;52425;130700,4063;1300;0;1300;0;0
"476";"Canada";"FEMARA";2018-08-01;181982,7;161125,42;62850;161125,4219;3400;0;3400;0;0
"477";"Canada";"FEMARA";2018-09-01;94754,7;78074,99;32700;78074,9922;300;0;300;0;0
"478";"Canada";"FEMARA";2018-10-01;169743,6;141117,96;58462,5;141117,9531;2900;0;2900;0;0
"479";"Canada";"FEMARA";2018-11-01;183936,36;152456,35;63375;152456,3438;5700;0;5700;0;0
"480";"Canada";"FEMARA";2018-12-01;107658,09;96655,46;37125;96655,4609;2700;0;2700;0;0
"481";"Canada";"FEMARA";2019-01-01;98172,81;79476,25;33356,25;79476,25;1000;0;1000;0;0
"482";"Canada";"FEMARA";2019-02-01;109245,24;89349,64;36037,5;89349,6406;1600;0;1600;0;0
"483";"Canada";"FEMARA";2019-03-01;129356,28;238403,35;42956,25;238403,3438;-2300;0;-2300;0;0
"484";"Canada";"FEMARA";2019-04-01;122440,14;93459,75;39075;93459,75;1200;0;1200;0;0
"485";"Canada";"FEMARA";2019-05-01;NA;NA;NA;NA;3583,333;0;3583,333;0;0
"486";"Canada";"FEMARA";2019-06-01;NA;NA;NA;NA;-1666,667;0;-1666,667;0;0
"487";"Canada";"FEMARA";2019-07-01;NA;NA;NA;NA;2083,333;0;2083,333;0;0
"488";"Canada";"FEMARA";2019-08-01;NA;NA;NA;NA;2083,333;0;2083,333;0;0
"489";"Canada";"FEMARA";2019-09-01;NA;NA;NA;NA;-1666,667;0;-1666,667;0;0
"490";"Canada";"FEMARA";2019-10-01;NA;NA;NA;NA;3583,333;0;3583,333;0;0
"491";"Canada";"FEMARA";2019-11-01;NA;NA;NA;NA;1083,333;0;1083,333;0;0
"492";"Canada";"FEMARA";2019-12-01;NA;NA;NA;NA;2966,666;0;2966,666;0;0
"493";"Canada";"FEMARA";2020-01-01;NA;NA;NA;NA;0;0;0;0;0
"494";"Canada";"FEMARA";2020-02-01;NA;NA;NA;NA;0;0;0;0;0
"495";"Canada";"FEMARA";2020-03-01;NA;NA;NA;NA;0;0;0;0;0
"496";"Canada";"FEMARA";2020-04-01;NA;NA;NA;NA;0;0;0;0;0
"497";"Canada";"FEMARA";2020-05-01;NA;NA;NA;NA;0;0;0;0;0
"498";"Canada";"FEMARA";2020-06-01;NA;NA;NA;NA;0;0;0;0;0
"499";"Canada";"FEMARA";2020-07-01;NA;NA;NA;NA;0;0;0;0;0
"500";"Canada";"FEMARA";2020-08-01;NA;NA;NA;NA;0;0;0;0;0
"501";"Canada";"FEMARA";2020-09-01;NA;NA;NA;NA;0;0;0;0;0
"502";"Canada";"FEMARA";2020-10-01;NA;NA;NA;NA;0;0;0;0;0
"503";"Canada";"FEMARA";2020-11-01;NA;NA;NA;NA;0;0;0;0;0
"504";"Canada";"FEMARA";2020-12-01;NA;NA;NA;NA;0;0;0;0;0
"505";"Canada";"FEMARA";2021-01-01;NA;NA;NA;NA;0;0;0;0;0
"506";"Canada";"FEMARA";2021-02-01;NA;NA;NA;NA;0;0;0;0;0
"507";"Canada";"FEMARA";2021-03-01;NA;NA;NA;NA;0;0;0;0;0
"508";"Canada";"FEMARA";2021-04-01;NA;NA;NA;NA;0;0;0;0;0
"509";"Canada";"FEMARA";2021-05-01;NA;NA;NA;NA;0;0;0;0;0
"510";"Canada";"FEMARA";2021-06-01;NA;NA;NA;NA;0;0;0;0;0
"511";"Canada";"FEMARA";2021-07-01;NA;NA;NA;NA;0;0;0;0;0
"512";"Canada";"FEMARA";2021-08-01;NA;NA;NA;NA;0;0;0;0;0
"513";"Canada";"FEMARA";2021-09-01;NA;NA;NA;NA;0;0;0;0;0
"514";"Canada";"FEMARA";2021-10-01;NA;NA;NA;NA;0;0;0;0;0
"515";"Canada";"FEMARA";2021-11-01;NA;NA;NA;NA;0;0;0;0;0
"516";"Canada";"FEMARA";2021-12-01;NA;NA;NA;NA;0;0;0;0;0
"517";"Canada";"FEMARA";2022-01-01;NA;NA;NA;NA;0;0;0;0;0
"518";"Canada";"FEMARA";2022-02-01;NA;NA;NA;NA;0;0;0;0;0
"519";"Canada";"FEMARA";2022-03-01;NA;NA;NA;NA;0;0;0;0;0
"520";"Canada";"FEMARA";2022-04-01;NA;NA;NA;NA;0;0;0;0;0
"521";"Canada";"FEMARA";2022-05-01;NA;NA;NA;NA;0;0;0;0;0
"522";"Canada";"FEMARA";2022-06-01;NA;NA;NA;NA;0;0;0;0;0
"523";"Canada";"FEMARA";2022-07-01;NA;NA;NA;NA;0;0;0;0;0
